Cu_lat,Cu_long,Area_lat,Area_long,Region,Division,Subregion,Area/Kingdom,Culture,Alt_culture_names,Arensberg-Lomax_clusters,Focal_years,C_sample_size,Koppen_climate_terrain,Koppen_code,Arensberg/Lomax_taxon,Taxon_id,Language,Lang_Family,Lang_Family_Tree,ISO_code,Glottocode,Country,culture_id,D-Place_Id,People/Culture
47.31,126.56,48.82,130.0,North Eurasia,E North Eurasia,Far N E China/ Russian Far East,Manchuria,Manchu,"Manju; Jurchen; Donghui, Man, Momo, Tung-hui, Wuji",Circum-Pacific Hunter/ Foragers,1985,1.0,Humid Continental,Dwa,PA-East Asian Intensive,scfal1059,Manchu,Tungusic,"Tungusic, Manchu-Jurchen, Manchu-Xibe",ISO 639-3: mnc,manc1252,China; Russia,20714,,
43.06,141.35,43.44,142.63,North Eurasia,E North Eurasia,N Japan,Hokkaidō,Hokkaido Ainu,Ezo; Yezo; Yeso; Yesso,Old Eurasia,1943; 1954; 1957; 1959; Pre-1939,14.0,Warm Continental Humid,Dfa,,,Hokkaido Ainu,Ainu,"Ainu, Hokkaido-Kuril Ainu",ISO 639-3: ain,ainu1240,Japan,16809,,"For extended period of time, Hokkaido was inhabitance of the aboriginal Ainu peoples. Previously, the territory was called Yezo; in 1869, it was renamed Hokkaido, which means ""North Sea Province"", after major Japanese settlement. Later, most Ainu adapted Japanese culture under the growing Japanese presence; however,handful numbers of Ainu people have kept their Ainu identity and culture, mainly in northern Hokkaido."
52.59,140.68,53.03,142.08,North Eurasia,E North Eurasia,Russian Far East,Amur R/ N Sakhalin Island,Nivkh,Nivkhs; Nivkhi; Gilyak,Siberia,1957,2.0,Humid Continental,Dfb,HF-Arctic,scfal139,Nivkh (language isolate),Nivkh (language isolate),Isolate,ISO 639-3: niv,gily1242,Russia,15907,,"Guided by the clan, the Nivkh people's marriage traditions were very complex. With the clan, cross-cousin marriage appers to be the original custom. Howevere, latter that practice became necessity when the clan was not able to marry persons without breaking taboo. Most likely, the bride price was introduced by the Neo-Siberians. The clan people shared the dowry among themselves. Because the number of women was much less than the number of men and the bride prices were so high, it was hard to gain wives. As a result, the wealthier men would end up having more than one wife and the poor men without any."
62.18,175.07,65.99,-174.72,North Eurasia,E North Eurasia,Russian Far East,Chukchi Peninsula,Anadysky Chukchi,,Circum-Pacific Hunter/ Foragers,1939; 1962,9.0, Subarctic /Tundra,Dfc/ ET,,,Chukchi,Chukotko-Kamchatkan,"Chukotko-Kamchatkan, Chukotian",ISO 639-3: ckt,chuk1273,Russia,15148,,
68.64,170.04,65.99,-174.72,North Eurasia,E North Eurasia,Russian Far East,Chukchi Peninsula,Chaunsky Chuckchi,Chuckchee; Luorawetlan,Siberia,1939; 1956,10.0,Tundra,ET,AH-Siberia,scfal413,Chukchi,Chukotko-Kamchatkan,"Chukotko-Kamchatkan, Chukotian",ISO 639-3: ckt,chuk1273,Russia,13850,,"Because of the harsh weather conditions and difficulty of life in the area where the Chukchi people live, hospitality and generosity are greatly valued among them. The Chukchi are convinced that all natural phenomena are thought to possess their own spirits. Cultural lifestyle still survives and practiced but it is to a great extent supplemented."
63.91,166.69,56.12,158.88,North Eurasia,E North Eurasia,Russian Far East,Kamchatka Peninsula,Koryak,Koriak; Nemelan; Nymylan; Chaucu; Chauchuven,Circum-Pacific Hunter/ Foragers,1956; 1993-94;,7.0,Subarctic,Dfc,HF-Siberia,scfal238,Koryak,Chukotko-Kamchatkan,"Chukotko-Kamchatkan, Chukotian, Koryakic",ISO 639-3: kpy,kory1246,Russia,18976,,"The Koryak of the Russian far east are divided into two groups: semi-nomadic reindeer herders and settled coastal dwellers. The Koryak language and its relative, Alutor, are linguistically very close to Chukchi. They are members of the Chukotko-Kamchatkan language family."
65.39,151.32,64.76,153.76,North Eurasia,E North Eurasia,Russian Far East,Kolyma R,Yukaghir,Odul; Yukagir; Jukagir,Siberia,1962,10.0,Subarctic,Dfc,HF-Arctic,scfal165,Yukaghir (language isolate),Yukaghir (language isolate),Isolated language,,yuka1259,Russia,29151,,"The Yukaghir people's culture was built on ancient ideas: shamanism and forefather worship. When a Yukaghir shaman passed away, his body was sliced into pieces,  and before given to people as good-luck talismans, the meat was dried. Shaman's head was placed on a wooden body, which was dressed in beatutiful outfits and placed in a house like an icon."
61.71,133.98,61.14,126.59,North Eurasia,E North Eurasia,Russian Far East,Lena R,Yakut,Sakha; Caxa,Central Asia,1957; 1962,13.0,Subarctic,Dfd,P-Central Asian,scfal1014,Sakha (also known as Yakut),Turkic,"Turkic, North Siberian Turkic",ISO 639-3: sah,yaku1245,Russia,28898,,"The Yakut of the Middle Lena River basin and the Aldan and Vilyuy rivers in Siberia, have been described as the 'aristocrats of the tundra' due to the differences between them and other Siberian peoples. The Yakut, or Sakhera, are a northern Turkic people and primarily pastoralist, whereas their neighbors were hunters and fishers. Yakut people believed in a spirit world. The Yakut exercised a form of totemism (faith in which people hold a religious connection with a spirit-being, for example a plant or animal) by which way, every clan or family had an animal guardian which they were prohibited to kill or call by name. The Yakut people's historical beliefs clam that the universe was constructed of three worlds: the upper world which was populated by gods, the middle world was occupied by people and spirits, and the lower world was the home of evil spirits. "
49.36,143.13,50.24,142.8,North Eurasia,E North Eurasia,Russian Far East,Sakhalin Island,Orok,Uilta; Ulta; Ulcha; Nani,Siberia,1957,1.0,Subarctic,Dfc,,,Orok,Tungusic,"Tungusic, Ulchaic",ISO 639-3: oaa,orok1265,Russia,23189,,"Especially in the northern part of Sakhalin, the Oroks people relied on reindeer with food, clothing, and transportation. Furthermore, the Oroks also did fishing and hunting. Nearly all the Oroks people today practice sedentary lifestyles, because the Orok's culture changed drastically after arrival of Russians. Howevere, some Oroks in the nothern part of Sakhalin, still live semi-nomadic herding lifestyle also vegetable farming and cattle ranching. Presently, in the south, the main occupations are industrial labor and fishing.  The Oroks are closely related to the Nanai, Orochi, and Ulchi. Their language belongs to the Manchu division of the Tunguso-Manchu branch of the Uralo-Altaic language family, related to, and mutually intelligible with, the Nanai, Orochi, and Ulchi languages."
47.23,142.87,50.24,142.8,North Eurasia,E North Eurasia,Russian Far East,Sakhalin Island,Sakhalin Ainu,Aynu; Ezo; Emishi; Ebisu; Aino,Siberia,1957,5.0,Humid Continental,Dfb,HF-Prairie,scfal197,Sakhalin Ainu,Ainu,Ainu,,sakh1245,Russia,10209,,"The Ainu people's traditional religion was Animism. The most important ritual took place over several years and required the capture of a bear cub. It was then raised as a family member and taken care of in an acceptable and caring way. At a designated time, the bear was ceremonially killed. Having cared for the bear well while it was living, the Ainu people were convinced that in death the bear's spirit would protect and provide the safety and happiness of its adoptive society. The Ainu settled Japan long before the Iron Age Yayoi. They speak a language isolate and are animists, believing that everything has a kamuy (spirit or god): Fuchi, goddess of hearths; Kim-un god of bears and mountains: and Repun god of seas, fishing and marine animals. During the Iomante ceremony, a bear is sacrificed and its spirit returned to the gods."
63.76,87.55,60.88,89.81,North Eurasia,Siberia,C Siberia,Middle Yenisei R,Ket,Ostyaks; Yenisey ostyaks,Siberia,1956,3.0,Subarctic,Dfc,HF-Siberia,scfal237,Ket,Yeniseian,Yeniseian,ISO 639-3: ket,kett1243,Russia,18393,,"The Ket are thought to be the only survivors of an ancient nomadic people that lived throughout central and southern Siberia. They speak Ket, a Siberian language long thought to be an isolate, the sole surviving language of a Yeniseian family. The Ket language has been linked to the Na-Dené languages of North America in the Dené–Yeniseian language family.The Ket language is very unique and very distinct from any other language spoken in Siberia. Actually, the Ket language comes form a linguistic group called Yeniseian, which is made up of a number of interconnected languages that were spoken in the Yenisei region. All the other languages in this family are presently vanished, besides the Ket language."
66.18,71.02,68.04,59.52,North Eurasia,Siberia,N W Siberia,Nenets Aut. Okrug/ Yamalo-Nenets Aut. Okrug,Nenet,Samoyede; Yurak,Siberia,1938; 1956,10.0,Subarctic,Dfc,AH-Siberia,scfal415,Nenets,Uralic,"Uralic, Samoyedic, Enets-Nenets",,nene1251,Russia,24806,,"The Nenets, formerly called Samoyeds, inhabit a very wide swathe of northern Russia and are divided into two distinct culture groups: Forest and Tundra. Their language belongs to the Samoyed division of the Uralian branch of the Uralo-Altaic lfamily.The Nenets people practice shamanisim and animisim (religiuos belief that suggests that everything surrounding people, such as objects, places and creatures, have a unique spiritual essence) that emphasize admiration and respect for the land and its resources. Their social structure was a clan-based."
62.43,66.12,57.51,68.07,North Eurasia,Siberia,S W Siberia,Tyumen Ob,Khanty,Khanti; Khande; Kantek; Ostyaks; Ostiak,Circum-Pacific Hunter/ Foragers; Siberia,1952; 1956,10.0,Subarctic,Dfc,HF-Siberia,scfal239,Khantyic,Uralic,Uralic,,khan1279,Russia,18431,,"In the pre-Soviet period the term Ostyak was applied to a wide variety of groups who lived in the West Siberian Lowland, or Ob basin, as well as to their languages. Even currently, some of the northern groups of Khanty still practice a semi-nomadic life. In the spring and autumn, they tent to migrate with their reindeer herds. As their transportation, northern group of the Khanty people, use mostly  reindeers. Howevere, in winter, further south, dogs were used for transport. "
70.67,130.91,66.33,97.03,North Eurasia,Siberia,Siberia,Siberian Taiga,Evenki,Tungusic; Evenki; Ewenki; Tunguz,Circum-Pacific Hunter/ Foragers,1962,11.0,Subarctic,Dfc,AH-Siberia,scfal417,Evenki,Tungusic,Tungusic,ISO 639-3: evn,even1259,China; Russia,27666,,"Historically, the Tungus people were established in clans by following their descent along paternal lines. Common forefather spirits were invoked in the prayers when the members of a clan had a communal fire. Every clan had and was guided by a group of elders and the clan shaman."
-2.56,147.28,-2.07,146.97,Oceania,Melanesia,Bismarck Archipelago,Admiralty Islands,Mantankor,,Warm Latitude Gardeners,1953,6.0,Tropical Rainforest,Af,,,Lou-Paluai,Austronesian,"Austronesian, Malayo-Polynesian, Oceanic, Admiralty Islands, South-East Admiralty",,loup1244,Papua New Guinea,20802,,"The Matankor people dwell either on small islets off the mainland of Manus to the north and west or on large and small islands to the west and southwest of Manus. The subsistence basis of the Matankor is a combination of agriculture and fishing. The Matankor are also subdivided into over ten linguistic groups. While the Matankor people of Rambutyo, Lou, and Baluan share languages of the South-East Islands sub-family, those of the southeast coast of Manus mainland (i.e., Nali) speak dialects of the East Manus sub-family in addition to the Titan-speakers of the Manus people."
-3.11,129.43,-2.07,146.97,Oceania,Melanesia,Bismarck Archipelago,Admiralty Islands,Manus,,Warm Latitude Foragers,1953; 1954; 1953-54,16.0,Tropical Rainforest,Af,HF-Manus,scfal235,Manus,Austronesian,"Austronesian, Malayo-Polynesian, Oceanic, Admiralty Islands",,manu1262,Papua New Guinea,20813,,"The subsistence base for rural Manus is swidden agriculture on the mainland, fishing for islanders. Farming people harvest sago palms and tree fruits and nuts, and grow taro, sweet potatoes, leafy greens, and bananas. Islanders catch reef fish and some pelagic species, as well as shark or sea turtle. Most maintain coconut palms for food, cooking oil and copra and cocoa for sale. Famiies grow greens, squash, sugarcane, and bananas, areca (betel) nuts, and betel peppers. Pigs are important for feasts."
-2.08,147.05,-2.07,146.97,Oceania,Melanesia,Bismarck Archipelago,Admiralty Islands,Usiai,Lele,Warm Latitude Foragers,1953; 1954,14.0,Tropical Rainforest,Af,AH-Melanesia,scfal459,Manus,Austronesian,"Austronesian, Malayo-Polynesian, Oceanic, Admiralty Islands",,manu1262,Papua New Guinea,28084,,
-4.17,152.45,-4.18,152.46,Oceania,Melanesia,Bismarck Archipelago,Duke of York Islands,Duke of York,Neulauenburg,Warm Latitude Foragers,,1.0,Tropical Rainforest,Af,,,Kandas-Duke Of York,Austronesian,"Austronesian, Malayo-Polynesian, Oceanic, Meso-Melanesian, New Ireland-Northwest Solomonic linkage, St. George linkage",,kand1307,Papua New Guinea,14801,,"Duke of York Islands are a group of 13 coral islands, 23 sq mi (60 sq km), SW Pacific, in the Bismarck Archipelago, part of Papua New Guinea. Duke of York Island is the largest of the group, which was formerly called Neu Lauenburg. There are several coconut plantations."
-4.89,151.96,-4.62,151.99,Oceania,Melanesia,Bismarck Archipelago,"Gazelle Peninsula, New Britain",Baining,,Warm Latitude Gardeners,,1.0,Tropical Rainforest,Af,,,Baining,Baining,Isolated language,,bain1263,Papua New Guinea,11402,,"The Baining are small-scale agriculturalists, who subsist on their gardens and the few animals they raise. In their style of life and attitudes they are in many ways the opposite of hunter-gatherers, including those hunter-gatherers to whom they are closely related. Unique only to the Baining people and performed exclusive by men, Fire Dance is sacred and breathtaking. Special musk, called ""Kavat"" must be worn while Baining night fire dance is performed. Dance masks are made of bamboo and almost as big as performers' bodies and prohibited to be touched by women. The dance only performed during special occasions and cannot be watched by women. "
-5.73,150.73,-4.62,151.99,Oceania,Melanesia,Bismarck Archipelago,"Gazelle Peninsula, New Britain",Makolkol,,Warm Latitude Foragers,1953-58,1.0,Tropical Rainforest,Af,,,Makolkol,Baining,Baining,ISO 639-3: zmh,mako1250,Papua New Guinea,20516,,
-4.31,152.11,-4.62,151.99,Oceania,Melanesia,Bismarck Archipelago,"Gazelle Peninsula, New Britain",Tolai,Kuanua; Gunantuna,Warm Latitude Gardeners,1953-58;,6.0,Tropical Rainforest,Af,,,Kuanua,Austronesian,"Austronesian, Malayo-Polynesian, Oceanic, St George linkage, Minigir-Tolai",ISO 639-3: ksd,kuan1248,Papua New Guinea,27286,,"The Tolai people are the native people of the Gazelle Peninsula and the Duke of York Islands of East New Britain in the New Guinea Islands territory of Papua New Guinea. The Tolai occupy the Gazelle Peninsula and the Duke of York Islands of East New Britain in PNG. They are kin to the peoples of New Ireland and may have migrated peninsula recently, driving the Baining people westwards. Individual households practice swidden horticulture. Fertile soils encourage the growing of a wide range of crops, including taro, yams, sweet potatoes, and bananas, (seventy varieties). Coastal people practice seine and basket fishing. Bush turkey eggs deposited close to the base of the volcanic craters important in the local diet. Coconut palms supply food, cooking oil, fuel, and woven mats"
-4.65,145.97,-4.65,145.98,Oceania,Melanesia,Bismarck Archipelago,Kar Kar Island,Waskia,Karkar Islanders; Takia; Vaskia; Woskia,Warm Latitude Foragers,1950; 1953-58,2.0,Tropical Rainforest,Af,,,Waskia,Nuclear Trans New Guinea,"Trans–New Guinea, Madang, Kowan",ISO 639-3: wsk,wask1241,Papua New Guinea,18129,,"Karkar Island, north of Madang, is shared by Waskia and the Takia villagers. Half the island (ca. 20,000 people) speaks Waskia (Vaskia, Woskia), a Papuan language of Papua New Guinea. Takia, an Austronesian Oceanic language syntactically restructured under the influence of Waskia, is the inter-community language. The Island is covered with volcanic lava. Betel nut, mustard plant and lime are abundant. The island exports cacao and coconuts, grown in the same fertile soil due to vast height differences. Large plantations are generally family-owned."
