song_id,Local_lat,Local_long,Homeland_lat,Homeland_long,culture_id,Audio_notes,Duration,Archival_source#,Song,Genre,Song_notes,Performers,Instruments,Gender of Vocalists,Lyrics,Recorded_by,Year,Publisher,Publcation_collection,Repository
2830,30.15,88.78,,,27028,From Indian 78 rpm,0:03:42,T1337.10,Tibetan Folk Song,Dance Song,Dance song,"Female solo, flute, dulcimer, lutes, bowed lutes, dancing, drum",Female Voice; Flute; Dulcimer; Lutes; Bowed Lutes; Dancing; Drum,Women,,Robert Garfias,1973,Previously Unpublished,"Tibet. Garfias, Robert. Tape III.10.","Dept. Of Ethnomusicology, University of California, Irvine; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2831,30.29,81.17,,,27028,,0:03:31,2A23.A4,Kajyola,Morality Song,Song's theme: Be happy with what you have and what you are,"Mixed chorus, drum, flute, guitar, single-faced drum, tratien",Mixed Voices; Drum; Flute; Guitar; Single-Faced Drum; Tratien,Mixed adults,,Howard Keva Kaufman,1961,Smithsonian Folkways,"Songs and Music of Tibet. Ethnic Folkways Library FE 4486, 1962","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2832,30.29,81.17,,,27028,,0:02:04,2A23.B1,Shi Chung Jomo,Animal Song,Shi Chung Jomo is the name of a bird,"Mixed chorus, drum",Mixed Voices; Drum,Mixed adults,,Howard Keva Kaufman,1961,Smithsonian Folkways,"Songs and Music of Tibet. Ethnic Folkways Library FE 4486, 1962","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2833,33.18,88.83,,,27028,,0:02:41,2A23.B5,Gyanahribuzena,Praise Song; Mountain Song,"The majesty of Gyanahribuzena, a famous five-peaked mountain in Tibet","Mixed chorus, drum, six-stringed guitar",Mixed Voices; Drum; 6-Stringed Guitar,Mixed adults,,Howard Keva Kaufman,1961,Smithsonian Folkways,"Songs and Music of Tibet. Ethnic Folkways Library FE 4486, 1962","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2834,33.18,88.83,,,27028,,0:02:04,2A23.B8,Dropa; Shepherds' Songs,Shepherd's Song; Work Song; Herding Song; Pastoral Song,"Two dropa, or shepherd songs, from northern Tibet",Two very old men,2 Male Voices,Men,,Howard Keva Kaufman,1961,Smithsonian Folkways,"Songs and Music of Tibet. Ethnic Folkways Library FE 4486, 1962","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2835,30.15,88.78,,,27028,,0:00:57,2A21.A1; WFS6.11,Shepherdess's Call,Shepherd's Song; Calls; Yodel; Pastoral Song,Yodeling melody,Female solo,Female Voice,Women,,Vladimir Sis; Josef Vanis,1954-55,Supraphon,"Tibetan Folk Songs. Supraphon SUK 32049, 1961","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2839,30.15,88.78,,,27028,,0:02:07,2A21.A4,Duet,Yodel,"Yodeling melody, prhs, alternating duet","Male & female duet, yodeling",Male Voice; Female Voice; Yodeling,Mixed adults,,Vladimir Sis; Josef Vanis,1954-55,Supraphon,"Tibetan Folk Songs. Supraphon SUK 32049, 1961","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2984,27.71,85.31,,,27028,,0:02:23,2A47.A11,Tibetan Song,Political Song,Song of the Tibetan refugees in the upper Barbung Khola Valley,Me La,Me La,Men,,"Caspar Cronk, American Himalayan Expedition",1959,Smithsonian Folkways,"Songs and Dances of Nepal. Ethnic Folkways Library FE4101, 1964","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
9128,27.53,88.51,,,27028,,0:05:47,2C13.B5; CHB1B1.11,"Dance of Mahakala, God of Death",Dance Song; Song For Deity,"Instrumental, recorded at Pema-Yang-Tse Monastery","Drums, gyaling and dungchen",Drums; Gyaling; Dungchen,,,Serge Bourguignon,1955,Vogue Contrepoint,Musique Tibetaine Du Sikkim. Vogue-Contrepoint MC. 20.119,"Sound Archives of the CNRS & the Musée de l'Homme, Centre de Recherche en Etnomusicologie, http://archives.crem-cnrs.fr/; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
9258,30.29,81.17,,,27028,,0:01:04,2A23.B9; WFS2B.13,Excerpt from a War Epic,Epic Song; War Song,"Excerpt from an old epic of western Tibet, voices imitate the long Tibetan horns","Male voices, drum",Male Voices; Drum,Men,,Howard Keva Kaufman,1961,Smithsonian Folkways,"Songs and Music of Tibet. Ethnic Folkways Library FE 4486, 1962","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
20492,39.9,116.4,,,27028,,0:03:44,T5490.20,Langsa Wenpo,Opera,Opera,"Male leader, mixed chorus, drums, cymbals",Male Voice; Mixed Voices; Drums; Cymbals,Mixed adults,,Du Yaxiong,,Previously Unpublished,"Du Yaxiong Collection, Academy of Music, Beijing ","Academy of Music, Beijing; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
20493,39.9,116.4,,,27028,,0:02:16,T5490.21,Langsa Wenpo,Opera,Opera,"Male leader, male & female choruses in alternation",Male Voice; Male Voices; Female Voices,Mixed adults,,Du Yaxiong,,Previously Unpublished,"Du Yaxiong Collection, Academy of Music, Beijing ","Academy of Music, Beijing; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
20494,30.15,88.78,,,27028,,0:01:08,T5490.22,In the Big Family of Our Motherland,Patriotic Song,,"Female solo, flute",Female Voice; Flute,Women,,Du Yaxiong,,Previously Unpublished,"Du Yaxiong Collection, Academy of Music, Beijing ","Academy of Music, Beijing; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
20495,30.15,88.78,,,27028,,0:00:46,T5490.23,Our Pastureland,Agricultural Song,,"Female solo, flute",Female Voice; Flute,Women,,Du Yaxiong,,Previously Unpublished,"Du Yaxiong Collection, Academy of Music, Beijing ","Academy of Music, Beijing; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
3818,30.21,78.92,,,15720,Wow on original recordings,0:04:05,T1788.B1,Bhagavati Sutra Part 1,Devotional Song; Sutra,Devotional song,"Male leader, chorus",Male Voice; Voices,Men,,"Anthropological Survey of India, Indian Museum",1953,Indian Museum,"Anthropological Survey of India, Calcutta, GAR-2","Indian Museum, Kolkata; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
3819,30.21,78.92,,,15720,Wow on original recordings,0:03:19,T1788.B2,Bhagavati Sutra Part 2,Devotional Song; Sutra,Devotional song,"Male leader, chorus",Male Voice; Voices,Men,,"Anthropological Survey of India, Indian Museum",1953,Indian Museum,"Anthropological Survey of India, Calcutta, GAR-3","Indian Museum, Kolkata; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
410,19.44,84.26,,,17546,,0:03:07,2C19.B2,Love Song,Love Song,Love song by divided male and female choirs,Male & female choirs,Male Voices; Female Voices,Mixed adults,,Dept. of Anthropology Government of India,1953,Smithsonian Folkways,"Songs of Assam, Uttar Pradesh, and the Andamans. Folkways FE4380, 1961 ","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
751,19.44,84.26,,,17546,,0:03:14,2C19.B5; WFS3.40,Jaunsari Song No.2,Festival Song; Narrative Song,"Harul, Sekreni festival song, male chorus singing story of Okumiya",Male chorus,Male Voices,Men,,Dept. of Anthropology Government of India,1953,Smithsonian Folkways,"Songs of Assam, Uttar Pradesh, and the Andamans. Folkways FE4380, 1961","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
9381,30.08,78.26,,,22760,Old audio file # T9523R69,0:00:55,2C46.A1C; CHB4B2.27,"Ram, Ram, Ram",Meditative Song; Chant,"Meditational chanting to the sound of the river Ganges, Japa in the early morning",Group of Swami,Male Voices,Men,,Leslie Shepard,1962,Smithsonian Folkways,"The Sounds of Yoga-Vedanta. Folkways Records FR8970, 1962","Ralph Rinzler Folklife Archives and Collections, Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
975,25.31,82.97,,,22639,Old audio file # T5484R02,0:03:06,2C24.A5,Qawwali,Religious Song,"A Muslim religious song of Northern India sung in Urdu with dholak and a small Indian harmonium. 

Although Muslim invaders did bring new musical ideas and concepts from Iran, Turkey, and elsewhere in the Middle East, Qawwål¥ is a purely South Asian construct and has no parallel elsewhere. The word is said to be derived from the Arabic “Qaul”, meaning “dictum” or “saying,” but the genre has evolved a great deal from that concept. In its traditional context, qawwål¥ refers to Muslim religious, devotional, and mystical songs in praise of Allah, the Prophet, his descendants, and Muslim saints. The genre has extended to include, in the first place, ghazals — mystical love songs using the analogy of human love — and also a variety of other subjects, including Hindu religious themes. The traditional languages of qawwål¥ are Persian, Arabic, and Urdu, but many others are also used, including Hindi, Punjabi, Gujarati, and Sindhi. 

Qawwål¥ s are not laments, but are songs of love and devotion sung in ecstatic style. This qawwål¥ is somewhat unusual as it is an exhortation to a lay person to say his prayers. It uses Husain’s martyrdom during prayer as an example of the depth of concentration that the person praying should attempt to attain. Although it is about Husain’ s martyrdom, this would not be sung during Muharram, when only an elegy, mar≈siya (or a stanza of which, called soz) is sung, using only vocal drones and no instruments. This qawwål¥ would be sung in mehfil (gatherings) particularly at shrines.","Muhammad Usman, Raza, Saukat Ali, with Rahamat Ullah, dholak, Raza, small Indian harmonium","Male Voices; Dholak; Raza, Small Indian Harmonium",Men,"The text and translation of this qawwål¥ follows: 

Shahådat
[Husain’s martyrdom]
d•d k• agar talåsh hai sar ko jhukå namåz m~e
d•d håye dilko ho lutf u†hå namåz se
dil se khud• ko d ̈rkar khud ko bi†hå namåz m~e
åegå phir tujhe nazar n ̈r - i - khudå namåz m~e
pehle Husain k• tarah sar ko ka†å namåz m~e
sher - i - ‘Ali ke lål ne cho®Æ• nah¥~ sadå namåz
khanjar - e - zulm ca®h¥ gayå hoti rah• adå namåz
usk• namåz dekhiye koi pa®hegå kyå namåz
pa®hte hai zåh•d is tarah ‘åshiq - e - kibriyå namåz
sar jo jhukå namåz m~e sar na u†hå namåz se
mehmån bulå ke åp ko mehmån nawåz• kḧb k•
Ke nahr to dar kinår thå pån• k• b ̈nd tak na th•
zulm - o - sitam to dek hiye pher¥ th¥ ̇alq pe ch ̈r¥
sh¥mr så is jahå~ m~e hotå na ko¥ sa∫g - i - dil
ke mahb ̈b - i - kibriyå kå sar kå† liyå namåz m~e

Translation:

[Husain’s martyrdom]
If you seek to see [the light] then bow your head in prayer
If your heart experienced the light then you felt the ecstasy of prayer
Distance your heart from egotism put yourself into prayer
Then you will see the light of God in prayer
But first, like Husain [be prepared to] have your head cut off in prayer
The darling of ‘Ali [ i.e., Husain] never left his prayer
The terrible dagger was drawn but he kept on praying
Look at his prayer who will pray like that?
That is how the devout should pray as Husain prays
Once his head bowed in prayer it did not rise up from the prayer
Having called him as a guest [Shimr] honored his guest a great deal!
Though the river flowed nearby there was not a drop to drink
See the tyranny of this man He twirled his knife against Husain’s neck
Like Shimr in this world There was no one more stone - hearted
than he who cut Husain’s head cut while he was in prayer",Alain Daniélou,1953,Columbia Records,Columbia World Library of Folk and Primitive Music: India. Columbia Records KL215,"Fondación Inde-Europe de Nouveaux Dialogues; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
404,28.21,95.53,,,10077,,0:02:36,2C19.A2; T6690.A2,Song for Greeting Guests 1,Greeting Song; Festival Song; Guest Song,"Festival song, song to greet guests, sung by girls","Female solo, female chorus",Female Voice; Female Voices,Girls,,Dept. of Anthropology Government of India,1953,Previously Unpublished,"Anthropological Survey of India, Indian Museum, Kolkata; Government of India","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
405,28.21,95.53,,,10077,,0:03:08,T6690.A1,Let Us Look to the Past and See What Was There,Festival Song; Creation Song,"Festival song about the origin of the world, Lyrics: All you girls and the others who are sitting here, listen to me/ Let us look to the past and see what was there","Male solo, mixed chorus, rattles, metal scraper",Male Voice; Mixed Voices; Rattles; Metal Scraper,Mixed adults,,Dept. of Anthropology Government of India,1953,Previously Unpublished,"Anthropological Survey of India, Indian Museum, Kolkata; Government of India","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2852,28.46,95.24,,,10077,,0:02:44,T89.A15,It Was All Dark in the Beginning,Festival Song; Creation Song,"Festival song about the origin of the world, choral antiphony with soloist, lyrics: It was all dark in the beginning","Male solo, singers with percussion sticks from Damroh",Male Voice; Voices; Percussion Sticks From Damroh,Men,,Dept. of Anthropology Government of India,1953,Previously Unpublished,"Anthropological Survey of India, Indian Museum, Kolkata; Government of India","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2853,28.46,95.24,,,10077,Same as T6690 2C19.A6,0:03:38,T89.A14,Listen All Who Have Gathered Here,Festival Song; Creation Song,"Festival song about the origin of the world, choral antiphony with soloist, lyrics: Listen all who have gathered here/ Let us first remember the old miris, singers, who have sung earlier","Male solo, singers with clappers from Damroh",Male Voice; Male Voices; Clappers From Damroh,Men,,Dept. of Anthropology Government of India,1953,Previously Unpublished,"Anthropological Survey of India, Indian Museum, Government of India; Indian Museum, Kolkata","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2854,28.16,95.4,,,10077,,0:03:06,T89.A3,Song for Receiving Guests,Festival Song; Guest Song,Festival song for receiving guests,"Male leader, singers with percussion sticks from Mebo",Male Voice; Voices; Percussion Sticks From Mebo,Men,,Dept. of Anthropology Government of India,1953,Previously Unpublished,"Anthropological Survey of India, Indian Museum, Kolkata; Government of India","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2855,28.16,95.4,,,10077,,0:03:10,T89.A4,"Long Long Ago, Sedi Was Our First Mother",Festival Song; Creation Song,"Festival song about the creation of the world, lyrics: Long long ago, Sedi was our first mother and it is she who started making all things for us","Male leader, singers with percussion sticks",Male Voice; Voices With Percussion Sticks,Men,,Dept. of Anthropology Government of India,1953,Previously Unpublished,"Anthropological Survey of India, Indian Museum, Kolkata; Government of India","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
2856,28.12,95.84,,,10077,,0:03:16,T89.A5,Antiphonal Song,,Quick paced antiphony between male soloist and unison mixed-chorus,"Male solo, mixed chorus, shakers",Male Voice; Mixed Voices; Shakers,Mixed adults,,Dept. of Anthropology Government of India,1953,Previously Unpublished,"Anthropological Survey of India, Indian Museum, Government of India; Indian Museum, Kolkata","Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
407,34.01,71.52,,,10176,,0:02:19,T53.10,Soldier's Song with Tanpura and Drum,Soldier's Song,Soldier of the Khyber Pass Fort sings with tanpura and drum,"Male solo, tanpura, improvised drum",Male Voice; Tanpura; Improvised Drum,Men,,BBC,1947,BBC,"Khyber Pass Fort collection, BBC Dubbings ","BBC Recordings Collection, Sound Archive of the British Library, London; Copy in Alan Lomax Collection, American Folklife Center, Library of Congress"
