society_id,Society_latitude,Society_longitude,Homeland_latitude_of_diasporic_peoples,Homeland_longitude_of_diasporic_peoples,Area_latitude,Area_longitude,Region,Division,Subregion,Area,society,alternative_names,People,People_alternative_names,People2,People3,Preindustrial_Style_clusters,Focal_years,Koppen_climate_terrain,Koppen_code,Preindustrial_Subsistence_taxon,Taxon_id,cantometrics_samplesize,minutage_samplesize,parlametrics_samplesize,phonotactics_samplesize,Language,ISO6393,GlottoID,LevelGlottoID,LangLevParent,FamilyLevGlottocode,Country,Country_id,Society_summary,Notes_1,Notes_2,Culture Sources
15379,-8.76,121.21,,,-8.62,121.0,Southeast Asia,Island S E Asia,Lesser Sundas,Flores,Nage,Flores; Boawae; Boare,Nage,,,Flores Indigenous Peoples,Warm Latitude Foragers; Warm Latitude Gardeners,1993; 1994,Tropical Savannah,Aw,,,5.0,,,,Li'o,ISO 639-3: ljl,lioo1240,language,lioo1240,aust1307,Indonesia,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottolioo1240 @Ethnoljl @WikiNage
62520,22.55,120.54,,,22.5,120.78,Southeast Asia,Island S E Asia,Taiwan,S Taiwan,Makatao,Makatau; Makattau,Taiwanese Plains Indigenous Peoples,,,Taiwanese Indigenous Peoples,Warm Latitude Foragers,,Warm Oceanic Humid Subtropical,Cfa,,,5.0,,,,Makatao,,maka1313,dialect,sira1267,aust1307,China,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiMakatao @Glottomaka1313
62521,23.11,120.46,,,22.5,120.78,Southeast Asia,Island S E Asia,Taiwan,S Taiwan,Taivoan,Tevorangh; Shisha; Taivuan; Tevorang; Tivorang; Tivorangh; Taibowan; Taiburan,Taiwanese Plains Indigenous Peoples,,,Taiwanese Indigenous Peoples,Warm Latitude Foragers,,Warm Oceanic Humid Subtropical,Cfa,,,5.0,,,,Taivoan,,taiv1237,dialect,sira1267,aust1307,China,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiTaivoan @Glottotaiv1237
21506,12.63,107.31,,,12.58,107.95,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,C Highland Vietnam,Mnong,Mnong Gar,Mnong Peoples,,,Austroasiatic Peoples,Old Eurasia,1948-50,Tropical Savannah,Aw,AH-Upland South Asia,scfal561,5.0,,,,Eastern Mnong,,east2333,language,east2333,aust1305,Vietnam,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiMnong @Glottoeast2333
16622,14.37,29.53,,,16.45,26.23,Western Asia,Berber & Semitic North Africa,E Sahel - Berber & Semitic,W Sudan,Hawazma,Hawazma Baggara,Baggara/ Shua Arabs,,N African Arabs,North African Arabic Speaking Peoples,Old Eurasia,1967,Desert Hot,BWh,,,5.0,,,,Tama (Chad),,tama1331,language,tama1331,tama1329,Sudan,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiHawazma @Glottotama1331
62463,41.96,42.13,,,41.95,43.68,Western Asia,Caucasus,C Caucasus,Republic of Georgia,Guria,,Georgian,,Caucasian Peoples,Caucasus Peoples,Old Europe,1936; 1963; 1964,Warm Oceanic Humid Subtropical,Cfa,Unclassified Complex Cultivators,scfal1206,5.0,1.0,,,Gurian,,guri1246,dialect,nucl1302,kart1248,Georgia,,"The Georgian people, also known as Kartvelians, are a nation and native Caucasian ethnic group indigenous to Georgia.The origins of polyphonic singing in Georgia are little known. The Georgian State Folk Song & Dance Ensemble state that ""Many traditional Georgian choral songs actually date back to a cult of the grapevine"" (see also Hugo Zemp's film, Table Songs of Kakheti). Work songs, friendship songs, harvest songs, table songs, suneral songs, all of these genres are performed polyphonically in Georgia, or as solo songs with drone accompaniment in different regional styles that identify or identified each place with an imprint as almost as deep as DNA. To summarize such regional distinctions (urther complicated by local variations), complex polyphony arises in the Svaneti region in northwestern Georgia; three-part polyphony with yodel and hocketing in the Guria Region, remarkably like African hunter-gather style; two-part polyphony over a bass drone in Kakheti. All of these, as the State Ensemble notes point out, frequetnly take unconventional harmonic turns.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiGuria @Glottoguri1246 @ArensbergLomax1977Subsistence @Lomax1966-72Minutage
30015,2.16,13.78,,,1.89,15.94,Africa,Central Africa,Equatorial Central Africa,S E Cameroon/ S W Central African Rep/ N Congo/ N Gabon,Baka,Bebayaka; Bebayaga; Bibaya; Baka Pygmies; Bayaka; Baka BaNgombe; BaBinga; BaMbenga,Mbenga,,Mundu-Baka Peoples,West & Central African Peoples,African Gatherers,1967-73; 1990-92,"Tropical Rainforest, Monsoon","Af, Am",,,6.0,,,,Baka (Cameroon),,baka1272,language,baka1272,atla1278,Cameroon,,"The Baka people are a tribal group living in the S E rain forests of Cameroon, N Republic of the Congo, N Gabon, and S W Central African Republic. They are hunter-gatherers of the tropical rainforest of C W Africa and practice a semi-nomadic life style.",,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiBaka @Glottobaka1272
16578,-3.83,35.05,,,-3.63,35.05,Africa,East Africa,Great Lakes Africa,"Lake Eyasi, N C Tanzania",Hadza,Hadzabe; Hatsa,Rift Hunter Gatherers/ Hadza,,African Hunter-Gatherers,East African Peoples,African Gatherers,1966; 1999-2000,Tropical Savannah,Aw,C-Great Basin,scfal30,6.0,,,,Hadza,ISO 639-3: hts,hadz1240,language,hadz1240,ISOLATE_hadz1240,Tanzania,,"The Hadza people live around Lake Eyasi in the Great Rift Valley of Tanzania. They are among the last living hunter-gatherers in the world, maintaining their way of life for thousands of years. Hadza women gather berries, baobab fruit, and tubers. Men hunt baboons, birds, antelope, zebras, and buffalo with poison spears. They live cooperatively in bands of 20-30 people, moving to different camps with the change of seasons, carrying their possessions on their backs. In recent years their way of life has been threatened by the encroachment of neighboring groups and by tourism.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottohadz1240 @Ethnohts @WikiHadza
27050,17.35,38.22,,,15.15,36.44,Africa,East Africa,Horn of Africa,Lowland Eritrea/ E Sudan,Tigre,Tigray; Tigrai,Eritrean & Sudanese Semitic Peoples,,,East African Peoples,African Pastoralists,1967; 1972,Warm Desert,BWh,P-Moslem Sudan,scfal1021,6.0,,,,Tigre,ISO 639-3: tig,tigr1270,language,tigr1270,afro1255,Eritrea; Sudan,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottotigr1270 @Ethnotig @WikiTigre
30016,5.95,36.57,,,6.67,36.31,Africa,East Africa,Horn of Africa,"Southern Nations, Nationalities & People Region, S W Ethiopia",Aari,Shankilla (derogatory),S Omotic Peoples,,Omotic Peoples,East African Peoples,Tropical Gardeners,2000,Tropical Savannah,Aw,,,6.0,,,,Aari,ISO 639-3: aiw,aari1239,language,aari1239,sout2845,Ethiopia,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottoaari1239 @Ethnoaiw @WikiAari
14694,6.46,36.58,,,6.67,36.31,Africa,East Africa,Horn of Africa,"Southern Nations, Nationalities & People Region, S W Ethiopia",Basketo,Edoko,N Omotic Peoples,,,East African Peoples,Tropical Gardeners,1972,"Temperate Mediterranean, Tropical Savanna","Csb, Aw",AH-Savannah,scfal805,6.0,,,,Basketo,ISO 639-3: bst,bask1236,language,bask1236,gong1255,Ethiopia,,"The Basketo people of Ethiopia live in the southern part of the Southern Nations, Nationalities, and Peoples Region (SNNPR). Their main livelihood is farming, growing coffee, maize, sorghum, yams, and other root crops. They also tend domestic animals. They are organized into clans headed by a king. Traditionally they believed in dual gods—sky-god and earth-mother, but many converted to Ethiopian Orthodox Christianity after being conquered by Ethiopia.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottobask1236 @Ethnobst @WikiBasketo
16402,-6.13,39.33,,,-6.13,39.24,Africa,East Africa,Indian Ocean Islands,Zanzibar,Zanzibar Swahili,Hadimu; Pemba; Tumbatu; Shirazi,Swahili E Bantu,,,East African Peoples,Tropical Gardeners,1950,Tropical Savannah,Aw,AH-Savannah,scfal837,6.0,,,,Swahili,,ungu1238,dialect,swah1253,atla1278,Zanzibar,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiHadimu @Glottoungu1238 @WikiSwahiliPeople
62582,16.3,7.95,,,18.28,8.0,Africa,Northern Africa,Maghreb/ W Sahara,"Aïr Mountains, Niger",Kel Aïr Tuareg,Kel Ayr; Twareg; Touareg; Imuhagh,Tuareg Berbers,,Berbers,North African Peoples,Old Eurasia,1960; 1963,Warm Desert,BWh,UAH (Unclassified Animal Husbanders),scfal984,6.0,6.0,,,Tayart Tamajeq,,taya1257,language,taya1257,afro1255,Niger,,"The Tuareg are Berbers who live as semi-nomadic pastoralists in Adrar des Iforas, southern Algeria and Gourara, Timimoun in northern and central Algeria. Historically they once controlled the caravan trade routes across the Sahara. Their economy is based on breeding livestock, agriculture, growing mostly sugarcane and cotton, and trade. They still practice their indigenous religion, believing that most spirits are evil and cause illness. Spirits, called jinn, are believed to play tricks on people who travel the desert. Tuareg women have great freedom and participate in family and tribal decisions and do not wear veils. Their myths speak of female ancestors who founded their traditions which are expressed through traditional music, poetry, and song performed and danced by men and women. In one traditional dance, men on camels circle women who play drums and chant.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiTuareg @Glottotaya1257 @WikiKelAyr @Lomax1966-72Minutage
28821,-32.94,27.37,,,-32.42,26.44,Africa,Southern Africa,Coastal Southern Africa,"Eastern Cape Prov, South Africa",Xhosa Ngqika,Gaika,Nguni S Bantu,,Nguni Peoples,Southern African Peoples,Tropical Gardeners,1957,Temperate Oceanic,Cfb,AH-Savannah,scfal959,6.0,,,,Gaika,,gaik1241,dialect,xhos1239,atla1278,South Africa,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiNgqika @Glottogaik1241 @ArensbergLomax1977Subsistence
23882,-31.34,29.39,,,-31.31,29.57,Africa,Southern Africa,Coastal Southern Africa,"Pondoland, Eastern Cape Prov, South Africa",Pondo Xhosa,AmaMpondo; Mpondo,Nguni S Bantu,,Nguni Peoples,Southern African Peoples,Tropical Gardeners,1957,Temperate Oceanic,Cfb,AH-Savannah,scfal913,6.0,,,,Xhosa,,mpon1252,dialect,xhos1239,atla1278,South Africa,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiMpondo @Glottompon1252
21198,7.91,-10.99,,,7.54,-11.25,Africa,West Africa,S W West Africa,S E Sierra Leone,Mende,,S W Mandé,,Mandé Peoples,West & Central African Peoples,Tropical Gardeners,1964,Monsoon,Am,AH-Sudan,scfal670,6.0,,,,Mende (Sierra Leone),ISO 639-3: men,mend1266,language,mend1266,mand1469,Sierra Leone,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottomend1266 @Ethnomen @WikiMende
28238,19.43,-96.38,,,18.73,-96.09,Central America,Mexico,Gulf of Mexico ,Veracruz,Veracruz,Jarocho,Veracruzano Mestizo,,,Mexico Mestizos,Western Europe; Nuclear America,1947-50,Tropical Savannah,Aw,,,6.0,,,,Mexican Spanish,,mexi1248,dialect,stan1288,indo1319,Mexico,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiVeracruz @Glottomexi1248
19526,16.41,-92.41,,,16.84,-92.5,Central America,Mexico,S Mexican Lowlands,Chiapas Lowlands,Lacandon,Hach Winik,Chiapas Maya,,,Mexico Indigenous Peoples,Nuclear America,1945-53; 1947-50; 1947-65,"Monsoon, Tropical Savannah","Am, Aw",Iu (Unclassified Incipient Producers),scfal412,6.0,6.0,,,Lacandon,ISO 639-3: lac,laca1243,language,laca1243,maya1287,Mexico,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottolaca1243 @Ethnolac @WikiLacandon @Lomax1966-72Minutage
18294,46.98,67.73,,,50.39,56.0,Central Asia,N Central Asia,N Central Steppe,Kazakh Steppe,Kazakh Steppe Nomads,Qazaq; Kazak,Kazakh Turco-Mongol,,,Central Asia Turco-Mongols,Central Asia,1958; 1959; pre-1964,Warm Summer Continental,Dfb,P-Central Asian,scfal1012,6.0,5.0,,,Northeastern Kazakh,,nort2695,dialect,kaza1248,turk1311,Kazakhstan,,"The Kazakhs appeared in the 15th century from an amalgam of Turkic tribes who came into Transoxiana around the 8th century and of Mongols who entered the region in the 13th century. ""'Kirghiz' is a term for both Kirghiz and Kazak tribes, who are Turko-Tataric Mongolians living in Central Asia. They are nomadic. The Kirghiz are more nomadic and Mongol than the Kazak. Language belongs to Turko-Tataric branch of Ural Altaic. They are generally Moslems with shamanistic survivals."" From Robert Garfias recording notes",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiKazakhs @Glottonort2695 @Lomax1966-72Minutage
13663,39.91,116.41,,,37.59,117.37,East Asia,China,N China,N China Plain,Chinese Urban Elite,,Urban Chinese,,,Han Chinese Peoples,Old Eurasia,1958; 1959; 1968; 1960s; 1970s,Humid Continental,Dwa,,,6.0,,,,Beijing Mandarin,,beij1234,dialect,mand1415,sino1245,China,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottobeij1234 @WikiDongcheng
12948,53.71,27.95,,,53.47,27.56,Europe,Eastern Europe,Belarus,Minsk Hills/ C Belarus,Belarus,Byelorussia; Bielaruś,Old Ruthenians,,Balto-Slavic Peoples,Slavic Peoples,Old Europe,1938; 1944; 1954; 1960;,"Cold, No Dry Season/ Warm Summer",Dfb,,,6.0,,,,Belarusian,ISO 639-3: bel,bela1254,language,bela1254,indo1319,Belarus,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottobela1254 @Ethnobel @WikiBelarusians
15313,64.76,25.56,,,58.0,20.0,Europe,Northern Europe,Baltic Region,Baltic Area,Finnish,Finns; Suomalaiset; Finnar,Baltic Peoples,,Finno-Ugric Peoples,Uralic Peoples,Western Europe,1951; 1953; 1962,"Cold, No Dry Season/ Cold Summer",Dfc,,,6.0,,1.0,,Finnish,ISO 639-3: fin,finn1318,language,finn1318,ural1272,Finland,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottofinn1318 @Ethnofin @WikiFinns @Lomax1971-72Parlametrics
24472,45.04,41.96,,,44.81,42.06,Europe,Russia,North Caucasian Dist,N Caucasus,Stavropol,,European Russians,,Eastern Slavs,Slavic Peoples,Old Europe,1969; 1989;,"Cold No Dry Season/ Hot Summer, Arid Steppe Cold","Dfa, BSk",,,6.0,,,,Russian,ISO 639-3: rus,russ1263,language,russ1263,indo1319,Russia,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottoruss1263 @Ethnorus @WikiStavropol
11760,53.93,55.98,,,54.37,56.16,Europe,Russia ,Urals Dist,"Bashkortostan, Badzhgard",Bashkirs,Bashkiria; Republic of Bashkortostan; Russian Bashkortostan,Bashkiri Peoples,,Kipchak Peoples,Turkic Peoples,Central Asia; Old Europe,1953; 1958; 1971,"Cold No Dry Season/ Hot Summer, Cold No Dry Season/ Warm Summer","Dfa, Dfb",,,6.0,,,,Bashkir,ISO 639-3: bak,bash1264,language,bash1264,turk1311,Russia,,,,,@Murdock1999EA @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottobash1264 @Ethnobak @WikiBashkirs
26049,38.98,-3.92,,,39.15,-2.92,Europe,Southern Europe,C Spain,Castilla-La Mancha,La Mancha,,Castilians,,C Spanish Peoples,Latin Peoples,Western Europe,1952,Semi Arid Steppe Cold,BSk,,,6.0,2.0,,,Castilian,,cast1244,dialect,stan1288,indo1319,Spain,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiLa @Glottocast1244 @Lomax1966-72Minutage
26071,39.92,-5.17,,,39.15,-2.92,Europe,Southern Europe,C Spain,Castilla-La Mancha,Oropesa,,Castilians,,C Spanish Peoples,Latin Peoples,Western Europe,1952,Semi Arid Steppe Cold,BSk,,,6.0,5.0,,,Castilian,,cast1244,dialect,stan1288,indo1319,Spain,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottostan1288 @Ethnospa @WikiOropesa @Lomax1966-72Minutage
26027,41.59,-0.91,,,41.48,-0.88,Europe,Southern Europe,N E Spain,Aragon,Aragon,Aragoneses,Aragonese,,Occitan Spanish Peoples,Latin Peoples,Western Europe,1952,Semi Arid Steppe Cold,BSk,,,6.0,,,,Aragonese,ISO 639-3: arg,arag1245,language,arag1245,indo1319,Spain,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottoarag1245 @Ethnoarg @WikiAragonese
17359,41.78,15.85,,,41.05,16.48,Europe,Southern Europe,S E Italy,Apulia,Gargano,Italy-Puglia,Pugliesi,,Apulain/ Messapian/ Greeks,S Italic Peoples,Western Europe,1954,Semi Arid Steppe Cold,BSk,,,6.0,,,,Pugliese,,pugl1238,dialect,neap1235,indo1319,Italy,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiGargano @Glottopugl1238
12607,48.25,-2.93,,,47.0,1.69,Europe,Western Europe,N W France,Brittany,Brittany,Bretagne; Breizh; Bertaèyn,Bretons,,Gallic Celts,Celtic Peoples,Western Europe,1949; 1957,Temperate No Dry Season/ Warm Summer ,Cfb,,,6.0,,,,Breton,ISO 639-3: bre,bret1244,language,bret1244,indo1319,France,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottobret1244 @Ethnobre @WikiBretons
30101,50.89,-0.21,,,50.89,0.49,Europe,Western Europe,S E England,Sussex,Sussex,,S English,,S English,Anglo-Saxon Peoples,Western Europe,1951; 1952; 1953; 1958,Temperate No Dry Season/ Warm Summer,Cfb,,,6.0,,,,Sussex,,suss1239,dialect,stan1293,indo1319,England,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottosuss1239 @WikiSussex
19460,50.93,-127.31,,,50.34,-126.73,North America,Canada,N W Coast/ BC,"N Vancouver Island, BC",Kwakwa̱ka̱’wakw,Kwakwaka’wakw; Kwakiutl; Kwakiutl; Kwagiulth; Kwagu'ł; Bella Bella Kwakiutl,Kwakwaka'wakw Peoples,,Northwest Coast Indigenous Peoples,Northwest Coast Indigenous Peoples,Circum-Pacific Hunter/ Foragers,1951; 1978-80;,Temperate Oceanic,Cfb,HF-Northwest Coast,scfal207; scfal220,6.0,,,,Kwak'wala,ISO 639-3: kwk,kwak1269,language,kwak1269,waka1280,Canada; United States,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottokwak1269 @Ethnokwk @WikiKwakwakaʼwakw
62300,69.38,-52.86,,,69.05,-47.48,North America,Greenland,N W Coastal Greenland,Kitaa,Kalaallit,Kalaallit Nunaat; Greenland Inuit,Greenland Inuit,,Inuits,Arctic Indigenous Peoples,,1937; 1961-62,Tundra,ET,HF-Arctic,,6.0,,,,Kalaallisut,ISO 639-3: kal,kala1399,language,kala1399,eski1264,Greenland,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottokala1399 @Ethnokal @WikiKalaallit
21286,40.01,-94.12,,,42.01,-93.81,North America,United States,Great Plains/ Central US,Iowa,Meshkwahkihaki,Meskwaki: Mesquakie: Fox,Sac and Fox Algonquian,,,Plains Peoples,Circum-Pacific Hunter/ Foragers,1952,Warm Continental/ Humid,Dfa,I-Prairie,scfal366,6.0,,,,Meskwaki,ISO 639-3: sac,mesk1242,language,mesk1242,algi1248,United States,,"The Meskwaki (sometimes spelled Mesquaki) are a Native American people often known by Western society as the Fox tribe. They have been closely linked to the Sauk people of the same language family. Historically their homelands were in the Great Lakes region. The tribe coalesced in the St. Lawrence River Valley in present-day Ontario, Canada. Under French colonial pressures, it migrated to the southern side of the Great Lakes to territory that much later was organized by European Americans as the states of Michigan, Wisconsin, Illinois, and Iowa.",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottomesk1242 @Ethnosac @WikiMeskwaki
